-0.003747,-0.002632,-0.001301,0,0,0,0,0
-0.002222,-0.008736,0.000225,0,0,0,0,0
-0.003747,-0.008736,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.007404,0,0,0,0,0
-0.005273,-0.00721,-0.001301,0,0,0,0,0
-0.000696,-0.002632,-0.005878,0,0,0,0,0
-0.003747,-0.001107,0.000225,0,0,0,0,0
-0.006799,-0.005684,-0.005878,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.001107,-0.005878,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.007404,0,0,0,0,0
-0.005273,-0.002632,0.000225,0,0,0,0,0
-0.002222,-0.005684,-0.001301,0,0,0,0,0
-0.008325,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.005684,0.000225,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.002222,-0.002632,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.002632,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.007404,0,0,0,0,0
-0.005273,-0.002632,-0.007404,0,0,0,0,0
-0.006799,-0.002632,-0.005878,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.008325,-0.005684,-0.005878,0,0,0,0,0
-0.000696,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.005878,0,0,0,0,0
-0.002222,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.001107,-0.001301,0,0,0,0,0
-0.008325,-0.002632,-0.005878,0,0,0,0,0
-0.006799,-0.005684,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.002222,-0.005684,-0.002827,0,0,0,0,0
-0.002222,-0.002632,-0.001301,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.005878,0,0,0,0,0
-0.002222,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.008736,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.005878,0,0,0,0,0
-0.000696,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.005878,0,0,0,0,0
-0.003747,-0.00721,-0.001301,0,0,0,0,0
-0.008325,-0.001107,-0.001301,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.001107,-0.002827,0,0,0,0,0
-0.005273,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.001301,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.005273,-0.004158,-0.001301,0,0,0,0,0
-0.005273,-0.00721,-0.002827,0,0,0,0,0
-0.009851,-0.004158,-0.007404,0,0,0,0,0
-0.008325,-0.00721,-0.004353,0,0,0,0,0
-0.003747,-0.004158,0.000225,0,0,0,0,0
-0.005273,-0.004158,-0.007404,0,0,0,0,0
-0.005273,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.007404,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.009851,-0.00721,-0.005878,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.005878,0,0,0,0,0
-0.005273,-0.00721,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.001301,0,0,0,0,0
-0.006799,-0.00721,-0.007404,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.008325,-0.005684,-0.005878,0,0,0,0,0
-0.009851,-0.005684,-0.007404,0,0,0,0,0
-0.005273,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.005273,0.001945,0.000225,0,0,0,0,0
-0.006799,-0.005684,-0.00893,0,0,0,0,0
-0.002222,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.001107,-0.002827,0,0,0,0,0
-0.008325,-0.00721,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.005878,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.002222,-0.004158,-0.001301,0,0,0,0,0
-0.006799,0.000419,-0.002827,0,0,0,0,0
-0.008325,-0.002632,-0.005878,0,0,0,0,0
-0.005273,-0.002632,-0.005878,0,0,0,0,0
-0.003747,-0.004158,-0.005878,0,0,0,0,0
-0.008325,-0.001107,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.000696,-0.00721,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.001301,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.002222,-0.002632,-0.001301,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.008736,-0.002827,0,0,0,0,0
-0.000696,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.00721,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.005878,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.000696,-0.005684,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.002827,0,0,0,0,0
-0.000696,-0.001107,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.00721,-0.005878,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.008325,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.001301,0,0,0,0,0
-0.006799,-0.00721,-0.001301,0,0,0,0,0
-0.005273,-0.00721,-0.004353,0,0,0,0,0
-0.003747,-0.010262,-0.004353,0,0,0,0,0
-0.006799,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.010262,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.007404,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
0.00083,-0.008736,-0.002827,0,0,0,0,0
-0.003747,-0.005684,0.000225,0,0,0,0,0
-0.003747,-0.002632,-0.007404,0,0,0,0,0
-0.002222,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.005273,-0.00721,-0.001301,0,0,0,0,0
-0.003747,-0.005684,-0.002827,0,0,0,0,0
-0.002222,-0.004158,-0.001301,0,0,0,0,0
-0.002222,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.002222,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.002632,-0.001301,0,0,0,0,0
-0.006799,-0.008736,-0.005878,0,0,0,0,0
-0.005273,-0.001107,-0.002827,0,0,0,0,0
-0.003747,-0.004158,0.000225,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.002222,-0.005684,-0.002827,0,0,0,0,0
-0.005273,0.000419,-0.007404,0,0,0,0,0
-0.000696,-0.00721,-0.005878,0,0,0,0,0
-0.006799,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.008736,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.00721,-0.004353,0,0,0,0,0
-0.005273,-0.001107,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.001301,0,0,0,0,0
-0.003747,-0.004158,-0.005878,0,0,0,0,0
-0.003747,-0.005684,-0.002827,0,0,0,0,0
0.00083,-0.001107,-0.005878,0,0,0,0,0
-0.005273,-0.001107,-0.004353,0,0,0,0,0
-0.003747,-0.00721,-0.001301,0,0,0,0,0
-0.006799,-0.010262,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.005878,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
-0.003747,-0.00721,-0.004353,0,0,0,0,0
-0.002222,-0.005684,-0.002827,0,0,0,0,0
-0.005273,-0.001107,-0.007404,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
0.002356,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.005878,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
-0.008325,-0.00721,-0.004353,0,0,0,0,0
-0.000696,-0.005684,-0.005878,0,0,0,0,0
-0.002222,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.009851,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.002632,0.000225,0,0,0,0,0
-0.003747,-0.00721,0.001751,0,0,0,0,0
-0.003747,-0.001107,-0.002827,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.001301,0,0,0,0,0
-0.005273,-0.008736,-0.001301,0,0,0,0,0
-0.000696,-0.004158,-0.005878,0,0,0,0,0
-0.002222,-0.008736,-0.005878,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.005684,0.000225,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.001301,0,0,0,0,0
-0.000696,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.008736,0.000225,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.002222,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.005878,0,0,0,0,0
-0.006799,-0.008736,-0.002827,0,0,0,0,0
-0.002222,0.000419,-0.001301,0,0,0,0,0
-0.003747,-0.001107,-0.005878,0,0,0,0,0
-0.008325,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.002632,0.000225,0,0,0,0,0
-0.006799,-0.004158,-0.001301,0,0,0,0,0
-0.005273,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.007404,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.00893,0,0,0,0,0
-0.005273,-0.004158,-0.001301,0,0,0,0,0
-0.008325,-0.004158,-0.002827,0,0,0,0,0
-0.003747,-0.002632,-0.004353,0,0,0,0,0
-0.003747,0.000419,-0.004353,0,0,0,0,0
-0.002222,-0.005684,-0.005878,0,0,0,0,0
-0.008325,-0.001107,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.001301,0,0,0,0,0
-0.006799,-0.001107,-0.00893,0,0,0,0,0
-0.006799,-0.005684,-0.007404,0,0,0,0,0
-0.006799,-0.00721,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.001301,0,0,0,0,0
-0.002222,-0.008736,0.000225,0,0,0,0,0
-0.003747,-0.005684,0.000225,0,0,0,0,0
-0.005273,-0.008736,-0.002827,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.001301,0,0,0,0,0
-0.009851,-0.00721,-0.001301,0,0,0,0,0
-0.003747,-0.00721,-0.004353,0,0,0,0,0
-0.002222,-0.001107,-0.005878,0,0,0,0,0
-0.005273,-0.002632,-0.005878,0,0,0,0,0
-0.005273,-0.005684,0.000225,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.003747,-0.002632,-0.004353,0,0,0,0,0
-0.002222,-0.004158,-0.007404,0,0,0,0,0
-0.005273,-0.00721,-0.001301,0,0,0,0,0
-0.005273,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.001107,-0.004353,0,0,0,0,0
-0.002222,-0.00721,-0.00893,0,0,0,0,0
-0.005273,-0.002632,-0.005878,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.003747,0.000419,-0.002827,0,0,0,0,0
-0.003747,-0.004158,-0.005878,0,0,0,0,0
-0.005273,-0.001107,-0.005878,0,0,0,0,0
-0.006799,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.002632,-0.00893,0,0,0,0,0
-0.008325,-0.005684,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.00893,0,0,0,0,0
-0.005273,-0.005684,-0.005878,0,0,0,0,0
-0.006799,-0.002632,-0.007404,0,0,0,0,0
-0.003747,-0.005684,-0.007404,0,0,0,0,0
-0.006799,-0.002632,-0.005878,0,0,0,0,0
-0.006799,-0.008736,-0.005878,0,0,0,0,0
-0.008325,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.003747,-0.008736,0.000225,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.008736,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.005878,0,0,0,0,0
-0.006799,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.010262,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.002632,-0.004353,0,0,0,0,0
-0.009851,-0.00721,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.002222,-0.00721,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.00721,-0.001301,0,0,0,0,0
-0.005273,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.004158,0.000225,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
-0.002222,-0.00721,-0.001301,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.003747,-0.008736,-0.004353,0,0,0,0,0
-0.003747,-0.001107,-0.005878,0,0,0,0,0
-0.002222,-0.004158,0.000225,0,0,0,0,0
-0.005273,-0.002632,-0.001301,0,0,0,0,0
-0.006799,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.00721,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.00721,0.001751,0,0,0,0,0
-0.011377,-0.010262,-0.001301,0,0,0,0,0
-0.006799,-0.004158,-0.002827,0,0,0,0,0
-0.003747,-0.005684,0.001751,0,0,0,0,0
-0.006799,0.000419,-0.004353,0,0,0,0,0
-0.002222,-0.00721,-0.004353,0,0,0,0,0
-0.002222,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.002827,0,0,0,0,0
-0.003747,-0.001107,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.006799,-0.008736,-0.001301,0,0,0,0,0
-0.000696,-0.002632,0.000225,0,0,0,0,0
-0.002222,-0.004158,-0.001301,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.009851,-0.001107,-0.002827,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.001301,0,0,0,0,0
-0.003747,-0.00721,0.000225,0,0,0,0,0
-0.000696,-0.002632,-0.001301,0,0,0,0,0
-0.002222,-0.001107,-0.001301,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.002222,-0.005684,-0.005878,0,0,0,0,0
-0.006799,-0.002632,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.008736,0.000225,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.002222,-0.005684,-0.002827,0,0,0,0,0
-0.006799,0.000419,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.002632,-0.005878,0,0,0,0,0
-0.003747,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.005878,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.002222,-0.005684,-0.001301,0,0,0,0,0
-0.002222,-0.005684,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.005878,0,0,0,0,0
-0.000696,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.00721,-0.005878,0,0,0,0,0
-0.003747,-0.004158,-0.001301,0,0,0,0,0
-0.003747,-0.008736,-0.004353,0,0,0,0,0
-0.006799,-0.008736,-0.004353,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.001301,0,0,0,0,0
-0.003747,-0.00721,-0.004353,0,0,0,0,0
-0.008325,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.005878,0,0,0,0,0
-0.006799,-0.004158,-0.005878,0,0,0,0,0
-0.006799,-0.00721,-0.001301,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.006799,-0.008736,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.001301,0,0,0,0,0
-0.006799,-0.008736,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.000696,-0.004158,0.000225,0,0,0,0,0
-0.003747,-0.001107,-0.001301,0,0,0,0,0
-0.006799,-0.00721,-0.002827,0,0,0,0,0
-0.006799,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.001301,0,0,0,0,0
-0.006799,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.008736,-0.004353,0,0,0,0,0
-0.002222,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.00721,-0.004353,0,0,0,0,0
-0.000696,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.00721,-0.001301,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.006799,-0.001107,-0.002827,0,0,0,0,0
-0.008325,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.001107,-0.005878,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.001107,-0.004353,0,0,0,0,0
-0.003747,-0.001107,-0.002827,0,0,0,0,0
-0.005273,-0.002632,-0.005878,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.002222,-0.004158,-0.005878,0,0,0,0,0
-0.005273,-0.002632,-0.001301,0,0,0,0,0
-0.008325,-0.002632,-0.004353,0,0,0,0,0
-0.009851,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.001107,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
-0.005273,-0.008736,-0.001301,0,0,0,0,0
-0.003747,-0.005684,-0.001301,0,0,0,0,0
-0.008325,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.006799,-0.010262,-0.001301,0,0,0,0,0
-0.000696,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
-0.002222,-0.002632,-0.005878,0,0,0,0,0
-0.002222,-0.005684,0.000225,0,0,0,0,0
-0.003747,-0.00721,-0.004353,0,0,0,0,0
-0.005273,-0.001107,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.006799,-0.008736,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.002827,0,0,0,0,0
-0.005273,0.000419,-0.007404,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.005273,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.005684,0.000225,0,0,0,0,0
-0.006799,-0.00721,-0.002827,0,0,0,0,0
-0.006799,-0.005684,-0.002827,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.008736,-0.002827,0,0,0,0,0
-0.005273,-0.008736,-0.002827,0,0,0,0,0
-0.006799,-0.00721,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.007404,0,0,0,0,0
-0.003747,-0.00721,-0.004353,0,0,0,0,0
-0.009851,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.00721,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.006799,0.000419,-0.004353,0,0,0,0,0
-0.003747,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.008736,-0.001301,0,0,0,0,0
-0.006799,-0.002632,-0.002827,0,0,0,0,0
-0.002222,-0.004158,-0.004353,0,0,0,0,0
-0.008325,-0.004158,-0.007404,0,0,0,0,0
-0.000696,-0.005684,-0.001301,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.001301,0,0,0,0,0
-0.006799,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.004353,0,0,0,0,0
-0.002222,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.005878,0,0,0,0,0
-0.008325,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.002632,-0.007404,0,0,0,0,0
-0.003747,-0.002632,-0.007404,0,0,0,0,0
-0.003747,-0.002632,-0.002827,0,0,0,0,0
-0.003747,0.000419,-0.004353,0,0,0,0,0
-0.002222,-0.001107,-0.004353,0,0,0,0,0
-0.003747,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.004158,-0.001301,0,0,0,0,0
-0.003747,-0.001107,-0.005878,0,0,0,0,0
-0.000696,-0.002632,-0.002827,0,0,0,0,0
-0.002222,0.001945,-0.001301,0,0,0,0,0
-0.003747,-0.00721,0.001751,0,0,0,0,0
-0.006799,-0.00721,-0.004353,0,0,0,0,0
-0.003747,-0.005684,-0.007404,0,0,0,0,0
-0.006799,0.000419,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.005273,-0.008736,-0.004353,0,0,0,0,0
-0.002222,-0.005684,-0.005878,0,0,0,0,0
-0.005273,-0.004158,-0.007404,0,0,0,0,0
-0.003747,-0.004158,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.001301,0,0,0,0,0
-0.005273,-0.005684,-0.005878,0,0,0,0,0
-0.003747,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.001107,-0.005878,0,0,0,0,0
-0.003747,-0.004158,-0.007404,0,0,0,0,0
-0.002222,-0.005684,-0.002827,0,0,0,0,0
-0.009851,-0.004158,-0.005878,0,0,0,0,0
-0.002222,-0.005684,-0.005878,0,0,0,0,0
-0.002222,-0.004158,0.001751,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.008325,-0.002632,-0.001301,0,0,0,0,0
-0.003747,-0.004158,-0.001301,0,0,0,0,0
-0.000696,-0.002632,-0.001301,0,0,0,0,0
-0.005273,-0.008736,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.001301,0,0,0,0,0
-0.003747,-0.005684,0.000225,0,0,0,0,0
-0.005273,-0.008736,-0.004353,0,0,0,0,0
-0.000696,-0.002632,-0.001301,0,0,0,0,0
-0.000696,-0.002632,0.000225,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.006799,-0.010262,-0.001301,0,0,0,0,0
-0.005273,-0.005684,-0.004353,0,0,0,0,0
-0.005273,-0.005684,-0.002827,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
-0.005273,-0.010262,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.001301,0,0,0,0,0
-0.006799,-0.004158,-0.007404,0,0,0,0,0
-0.005273,-0.005684,-0.007404,0,0,0,0,0
-0.003747,-0.008736,-0.002827,0,0,0,0,0
-0.002222,-0.004158,-0.005878,0,0,0,0,0
-0.008325,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.008325,-0.005684,-0.002827,0,0,0,0,0
-0.005273,-0.002632,-0.001301,0,0,0,0,0
-0.006799,-0.005684,-0.004353,0,0,0,0,0
-0.002222,0.000419,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.003747,-0.004158,-0.004353,0,0,0,0,0
-0.002222,-0.004158,-0.002827,0,0,0,0,0
-0.000696,-0.004158,-0.005878,0,0,0,0,0
-0.006799,-0.002632,-0.004353,0,0,0,0,0
-0.006799,-0.005684,-0.007404,0,0,0,0,0
-0.006799,-0.001107,-0.005878,0,0,0,0,0
-0.006799,-0.00721,-0.002827,0,0,0,0,0
-0.005273,-0.005684,-0.005878,0,0,0,0,0
-0.006799,-0.00721,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.000696,-0.004158,-0.004353,0,0,0,0,0
-0.005273,-0.002632,-0.002827,0,0,0,0,0
-0.003747,-0.005684,-0.004353,0,0,0,0,0
-0.002222,-0.002632,-0.004353,0,0,0,0,0
-0.005273,-0.001107,-0.002827,0,0,0,0,0
-0.003747,-0.004158,-0.007404,0,0,0,0,0
-0.006799,-0.004158,-0.007404,0,0,0,0,0
-0.003747,-0.005684,0.000225,0,0,0,0,0
-0.002222,-0.002632,-0.004353,0,0,0,0,0
-0.003747,-0.00721,-0.002827,0,0,0,0,0
-0.003747,-0.004158,-0.001301,0,0,0,0,0
-0.005273,-0.004158,-0.005878,0,0,0,0,0
0.00083,-0.00721,-0.002827,0,0,0,0,0
